City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Country,Date
477,Portland,45.5234,-122.6762,76.98,61,20,9.22,few clouds,US,2022-07-23 02:48:34
478,Alappuzha,9.49,76.3264,81.0,83,100,5.39,overcast clouds,IN,2022-07-23 02:53:31
479,Raudeberg,61.9875,5.1352,52.95,82,79,16.93,broken clouds,NO,2022-07-23 02:53:31
480,Bada,51.392,109.8717,69.66,67,100,6.49,overcast clouds,RU,2022-07-23 02:53:31
481,Henties Bay,-22.116,14.2845,56.35,88,3,6.76,clear sky,NA,2022-07-23 02:53:32
482,Cockburn Town,21.4612,-71.1419,81.84,78,96,18.9,overcast clouds,TC,2022-07-23 02:52:19
483,Gornozavodsk,58.3758,58.3211,58.06,73,70,4.41,broken clouds,RU,2022-07-23 02:53:32
484,Piranshahr,36.701,45.1413,67.68,34,0,1.74,clear sky,IR,2022-07-23 02:53:33
485,Eyl,7.9803,49.8164,77.5,66,6,21.65,clear sky,SO,2022-07-23 02:53:33
486,Ferkessedougou,9.6,-5.2,71.82,92,91,3.15,light rain,CI,2022-07-23 02:53:34
487,Marsabit,2.3284,37.9899,56.43,79,15,18.75,few clouds,KE,2022-07-23 02:53:34
488,Nishihara,26.1842,127.7558,89.26,79,75,16.11,broken clouds,JP,2022-07-23 02:53:34
489,Soest,51.5756,8.1062,60.51,93,97,1.74,overcast clouds,DE,2022-07-23 02:53:35
490,Adrar,20.5022,-10.0711,87.89,45,76,5.19,broken clouds,MR,2022-07-23 02:53:35
491,Yumen,40.2833,97.2,86.56,13,0,14.43,clear sky,CN,2022-07-23 02:53:36
492,Madera,37.1666,-119.8343,97.0,11,9,1.01,clear sky,US,2022-07-23 02:53:36
493,Mitsamiouli,-11.3847,43.2844,74.71,71,6,2.93,clear sky,KM,2022-07-23 02:53:37
494,Balkhash,46.844,74.9804,79.41,25,0,15.66,clear sky,KZ,2022-07-23 02:53:37
495,Necochea,-38.5473,-58.7368,42.17,92,20,9.4,few clouds,AR,2022-07-23 02:53:37
496,Tamano,34.4833,133.95,85.87,70,15,11.3,few clouds,JP,2022-07-23 02:53:38
497,Tianpeng,30.9866,103.9393,75.67,78,58,4.61,broken clouds,CN,2022-07-23 02:53:38
498,Valparaiso,-33.0393,-71.6273,52.48,94,0,6.08,clear sky,CL,2022-07-23 02:52:59
499,Broome,42.2506,-75.833,71.65,89,32,1.01,scattered clouds,US,2022-07-23 02:53:39
500,Nuuk,64.1835,-51.7216,40.87,100,11,4.0,few clouds,GL,2022-07-23 02:53:39
501,Moussoro,13.6408,16.4901,82.85,61,100,9.55,overcast clouds,TD,2022-07-23 02:53:39
502,Salalah,17.0151,54.0924,76.68,92,100,9.57,light rain,OM,2022-07-23 02:53:40
503,Singaraja,-8.112,115.0882,82.02,71,36,2.06,scattered clouds,ID,2022-07-23 02:53:40
504,Santa Maria,-29.6842,-53.8069,63.7,100,100,2.3,thunderstorm with light rain,BR,2022-07-23 02:53:41
505,Taltal,-25.4,-70.4833,56.46,86,100,1.41,overcast clouds,CL,2022-07-23 02:53:41
506,Cap Malheureux,-19.9842,57.6142,69.48,71,1,4.0,clear sky,MU,2022-07-23 02:53:41
507,Govindgarh,27.5,76.9833,85.21,72,99,9.57,overcast clouds,IN,2022-07-23 02:53:42
508,Yar-Sale,66.8333,70.8333,46.29,92,100,12.97,overcast clouds,RU,2022-07-23 02:53:42
509,Sompeta,18.9333,84.6,83.16,79,100,3.2,light rain,IN,2022-07-23 02:54:43
510,Logan,41.7355,-111.8344,90.3,49,0,10.36,clear sky,US,2022-07-23 02:50:04
511,Elizabethtown,37.694,-85.8591,80.08,84,0,0.0,clear sky,US,2022-07-23 02:54:40
512,Ulladulla,-35.35,150.4667,61.7,73,79,4.7,broken clouds,AU,2022-07-23 02:54:43
513,Atasu,48.6814,71.6433,73.49,32,96,1.32,overcast clouds,KZ,2022-07-23 02:54:44
514,Mananjary,-21.2167,48.3333,62.56,93,35,5.28,scattered clouds,MG,2022-07-23 02:54:44
515,Viedma,-40.8135,-62.9967,44.71,76,100,7.58,moderate rain,AR,2022-07-23 02:54:45
516,Kysyl-Syr,63.8986,122.7617,75.92,56,96,3.47,overcast clouds,RU,2022-07-23 02:54:45
517,Drayton Valley,53.2168,-114.9854,58.6,87,54,6.33,broken clouds,CA,2022-07-23 02:54:45
518,Fayaoue,-20.65,166.5333,76.39,88,100,22.91,overcast clouds,NC,2022-07-23 02:54:46
519,Ulaanbaatar,47.9077,106.8832,62.73,55,40,6.71,scattered clouds,MN,2022-07-23 02:53:11
520,Qandala,11.472,49.8728,86.5,53,84,9.19,broken clouds,SO,2022-07-23 02:54:46
521,Carhuamayo,-10.9167,-76.0333,33.24,91,73,1.74,broken clouds,PE,2022-07-23 02:54:47
522,Carauari,-4.8828,-66.8958,72.48,99,95,2.1,overcast clouds,BR,2022-07-23 02:54:47
523,Cabatuan,10.8794,122.486,86.65,70,90,6.13,overcast clouds,PH,2022-07-23 02:54:48
524,Mtsamboro,-12.6998,45.0689,69.12,69,0,13.82,clear sky,YT,2022-07-23 02:54:48
525,Usinsk,65.9939,57.5281,46.26,90,100,10.58,light rain,RU,2022-07-23 02:54:48
526,Gulbarga,17.3333,76.8333,76.32,80,100,9.44,overcast clouds,IN,2022-07-23 02:54:49
527,Rio Grande,-32.035,-52.0986,59.95,98,100,3.6,light rain,BR,2022-07-23 02:54:49
528,Mehamn,71.0357,27.8492,53.55,76,64,9.22,broken clouds,NO,2022-07-23 02:54:50
529,Angoche,-16.2325,39.9086,69.89,75,0,4.54,clear sky,MZ,2022-07-23 02:54:50
530,Buenaventura,3.8801,-77.0312,74.12,97,100,3.89,overcast clouds,CO,2022-07-23 02:54:50
531,Longhua,23.6137,114.1919,96.94,46,0,3.38,clear sky,CN,2022-07-23 02:54:51
532,Brumunddal,60.881,10.9395,50.16,90,43,2.35,scattered clouds,NO,2022-07-23 02:54:51
533,Wanning,18.8003,110.3967,86.9,66,0,2.62,clear sky,CN,2022-07-23 02:54:52
534,Nyurba,63.2842,118.3319,77.02,52,59,4.52,broken clouds,RU,2022-07-23 02:54:52
535,Dosso,13.049,3.1937,80.01,73,100,16.98,light rain,NE,2022-07-23 02:54:52
536,Tyukalinsk,55.8732,72.1967,63.36,69,61,12.03,broken clouds,RU,2022-07-23 02:54:53
537,Beihai,21.4833,109.1,87.73,66,13,6.11,few clouds,CN,2022-07-23 02:54:53
538,Salinas,36.6777,-121.6555,73.49,64,18,4.52,few clouds,US,2022-07-23 02:54:54
539,Kirkwood,38.5834,-90.4068,89.51,72,33,3.0,scattered clouds,US,2022-07-23 02:54:54
540,Phan Thiet,10.9333,108.1,86.41,65,39,8.1,scattered clouds,VN,2022-07-23 02:54:55
541,Terneuzen,51.2809,3.8392,60.78,87,15,5.39,few clouds,NL,2022-07-23 02:54:55
542,San Vicente,-26.6167,-54.1333,60.31,84,55,3.2,broken clouds,AR,2022-07-23 02:54:56
543,Gambela,8.25,34.5833,69.06,95,94,1.81,light rain,ET,2022-07-23 02:54:56
544,Tourlaville,49.6383,-1.5664,62.02,94,100,6.91,overcast clouds,FR,2022-07-23 02:54:56
545,Kousseri,12.0769,15.0306,74.77,84,100,8.84,light rain,CM,2022-07-23 02:54:57
546,Lincoln,40.8,-96.667,84.11,65,0,8.05,clear sky,US,2022-07-23 02:53:03
547,Namatanai,-3.6667,152.4333,84.92,65,8,6.85,clear sky,PG,2022-07-23 02:54:58
548,Bozoum,6.3193,16.3799,66.07,97,100,2.19,overcast clouds,CF,2022-07-23 02:54:58
549,Egvekinot,66.3167,-179.1667,40.98,70,98,10.67,overcast clouds,RU,2022-07-23 02:54:58
550,Qostanay,53.1667,63.5833,70.09,56,0,8.95,clear sky,KZ,2022-07-23 02:54:59
551,Mwense,-10.3845,28.698,60.57,65,55,5.21,broken clouds,ZM,2022-07-23 02:54:59
552,Brokopondo,4.75,-55.1667,76.57,89,100,6.85,overcast clouds,SR,2022-07-23 02:55:00
553,Banda Aceh,5.5577,95.3222,82.49,72,100,2.3,overcast clouds,ID,2022-07-23 02:55:00
554,Peniche,39.3558,-9.3811,65.08,93,0,13.91,clear sky,PT,2022-07-23 02:55:01
555,Tynda,55.1667,124.7167,78.06,48,82,6.13,broken clouds,RU,2022-07-23 02:55:01
556,Te Anau,-45.4167,167.7167,43.52,84,63,1.81,broken clouds,NZ,2022-07-23 02:56:01
557,Asfi,32.2994,-9.2372,75.13,75,84,10.74,broken clouds,MA,2022-07-23 02:55:11
558,Smidovich,48.6,133.8167,70.97,73,69,11.7,broken clouds,RU,2022-07-23 02:56:02
559,Iquitos,-3.7481,-73.2472,72.07,92,89,1.36,overcast clouds,PE,2022-07-23 02:56:02
560,Mogadishu,2.0371,45.3438,75.18,81,90,15.57,light rain,SO,2022-07-23 02:56:03
561,Abu Zabad,12.35,29.25,78.66,65,100,8.21,overcast clouds,SD,2022-07-23 02:56:03
562,Tommot,58.9564,126.2925,86.92,45,91,3.62,overcast clouds,RU,2022-07-23 02:56:04
563,Tarancon,40.0085,-3.0073,73.94,19,29,5.99,scattered clouds,ES,2022-07-23 02:52:10
564,Alasehir,38.3508,28.5172,66.0,51,0,2.77,clear sky,TR,2022-07-23 02:56:04
565,Ust-Ilimsk,58.0006,102.6619,66.34,76,100,4.32,overcast clouds,RU,2022-07-23 02:56:05
566,Gornopravdinsk,60.05,69.9,58.86,62,23,5.91,few clouds,RU,2022-07-23 02:56:05
567,Progreso,21.2833,-89.6667,82.11,74,22,13.47,few clouds,MX,2022-07-23 02:56:05
568,Tebingtinggi,3.3285,99.1625,85.19,66,88,1.61,overcast clouds,ID,2022-07-23 02:56:06
569,Bhimunipatnam,17.8833,83.4333,81.91,76,100,6.06,overcast clouds,IN,2022-07-23 02:56:06
570,Plerin,48.5425,-2.7798,55.72,93,0,8.05,clear sky,FR,2022-07-23 02:56:07
571,Bodaybo,57.8506,114.1933,81.88,61,89,3.04,overcast clouds,RU,2022-07-23 02:56:07
572,Guerrero Negro,27.9769,-114.0611,67.69,85,3,18.72,clear sky,MX,2022-07-23 02:56:07
573,Ambilobe,-13.2,49.05,60.67,83,0,3.85,clear sky,MG,2022-07-23 02:56:08
574,Milkovo,54.7167,158.6167,66.96,57,81,1.41,broken clouds,RU,2022-07-23 02:56:08
575,Atambua,-9.1061,124.8925,79.54,46,28,1.99,scattered clouds,ID,2022-07-23 02:56:09
576,Ternate,0.8,127.4,83.08,72,22,7.87,few clouds,ID,2022-07-23 02:56:09
577,Mosetse,-20.75,26.65,58.59,57,95,8.84,overcast clouds,BW,2022-07-23 02:56:10
578,Oriximina,-1.7656,-55.8661,75.72,82,0,2.82,clear sky,BR,2022-07-23 02:56:10
579,Kupang,-10.1667,123.5833,83.25,45,71,11.61,broken clouds,ID,2022-07-23 02:56:10
580,Kletnya,53.3897,33.2171,57.29,88,1,5.26,clear sky,RU,2022-07-23 02:56:11
581,Yerbogachen,61.2767,108.0108,75.25,45,100,9.75,overcast clouds,RU,2022-07-23 02:56:11
582,Kiruna,67.8557,20.2251,41.92,87,45,1.14,scattered clouds,SE,2022-07-23 02:56:12
583,Seymchan,62.8833,152.4333,70.7,38,27,1.77,scattered clouds,RU,2022-07-23 02:56:12
584,Dera Bugti,29.0307,69.151,83.64,72,99,2.04,overcast clouds,PK,2022-07-23 02:56:12
585,Kenai,60.5544,-151.2583,59.14,71,2,10.11,clear sky,US,2022-07-23 02:56:13
586,Lanzhou,36.0564,103.7922,78.6,35,0,2.51,clear sky,CN,2022-07-23 02:56:13
587,Pipar,26.3856,73.5378,79.12,88,100,5.17,overcast clouds,IN,2022-07-23 02:56:14
588,Obo,5.3998,26.4869,67.75,97,99,6.33,overcast clouds,CF,2022-07-23 02:56:14
589,Hibbing,47.4272,-92.9377,69.57,13,81,4.74,broken clouds,US,2022-07-23 02:56:14
590,Puerto Leguizamo,-0.1934,-74.7819,71.91,90,100,1.88,overcast clouds,CO,2022-07-23 02:56:15
591,Batemans Bay,-35.7167,150.1833,58.1,64,83,2.64,broken clouds,AU,2022-07-23 02:56:15
592,General Roca,-39.0333,-67.5833,45.63,52,100,6.33,light rain,AR,2022-07-23 02:56:16
593,Lambakin,14.75,120.8667,90.21,64,30,4.27,scattered clouds,PH,2022-07-23 02:56:16
594,Kuala Selangor,3.35,101.25,86.59,74,47,4.54,scattered clouds,MY,2022-07-23 02:56:16
595,Port Hardy,50.6996,-127.4199,60.98,77,75,14.97,broken clouds,CA,2022-07-23 02:56:17
596,Dudinka,69.4058,86.1778,76.62,40,46,11.01,scattered clouds,RU,2022-07-23 02:56:17
597,Corrente,-3.7367,-43.3394,73.6,83,36,4.47,scattered clouds,BR,2022-07-23 02:56:18
598,Jalingo,8.8833,11.3667,72.39,95,100,2.19,light rain,NG,2022-07-23 02:56:18
599,Safaga,26.7292,33.9365,85.48,37,35,15.88,scattered clouds,EG,2022-07-23 02:56:18
600,Puerto Madryn,-42.7692,-65.0385,36.12,97,100,14.41,moderate rain,AR,2022-07-23 02:54:24
601,Kavaratti,10.5669,72.642,81.14,78,100,19.26,overcast clouds,IN,2022-07-23 02:56:19
602,Kamaishi,39.2667,141.8833,74.55,94,80,5.35,broken clouds,JP,2022-07-23 02:56:19
603,Assiniboia,49.6334,-105.9845,67.82,60,85,4.61,overcast clouds,CA,2022-07-23 02:56:20
604,Boshnyakovo,49.6333,142.1667,58.5,98,98,3.62,overcast clouds,RU,2022-07-23 02:56:20
605,Castelnaudary,43.3183,1.9545,69.17,91,93,7.45,overcast clouds,FR,2022-07-23 02:56:21
606,Kaeo,-35.1,173.7833,60.33,71,100,14.83,overcast clouds,NZ,2022-07-23 02:57:21
607,Oktyabrskoye,43.0645,44.7417,60.94,93,99,4.47,overcast clouds,RU,2022-07-23 02:57:22
608,Kemijarvi,66.7131,27.4306,55.53,78,100,2.62,overcast clouds,FI,2022-07-23 02:57:22
609,Alice Springs,-23.7,133.8833,76.55,14,0,5.75,clear sky,AU,2022-07-23 02:57:22
610,Mapiripan,2.8892,-72.1256,72.82,95,96,2.98,overcast clouds,CO,2022-07-23 02:57:23
611,Manica,49.0,-1.1667,54.77,96,88,2.15,overcast clouds,FR,2022-07-23 02:57:23
612,Tarko-Sale,64.9225,77.785,48.87,87,100,13.42,light rain,RU,2022-07-23 02:57:24
613,Porto Novo,6.4965,2.6036,76.82,87,100,5.79,overcast clouds,BJ,2022-07-23 02:54:19
614,Bar Harbor,44.3876,-68.2039,72.01,74,31,9.17,scattered clouds,US,2022-07-23 02:57:24
615,Chepareria,1.3077,35.2039,60.55,87,94,1.52,light rain,KE,2022-07-23 02:57:25
616,Gari,59.4307,62.3497,56.16,63,54,6.26,broken clouds,RU,2022-07-23 02:57:25
617,Maniitsoq,65.4167,-52.9,45.41,82,100,3.36,overcast clouds,GL,2022-07-23 02:57:26
618,Udachnyy,66.4167,112.4,68.45,52,1,4.83,clear sky,RU,2022-07-23 02:57:26
619,Yeppoon,-23.1333,150.7333,73.18,62,0,6.17,clear sky,AU,2022-07-23 02:57:27
620,Pimentel,-6.8367,-79.9342,62.37,87,18,9.46,few clouds,PE,2022-07-23 02:57:27
621,Tilichiki,60.4667,166.1,58.44,57,76,6.31,broken clouds,RU,2022-07-23 02:57:28
622,Porosozero,62.7191,32.727,64.69,80,15,3.18,few clouds,RU,2022-07-23 02:57:28
623,Ucluelet,48.9329,-125.5528,59.09,86,97,3.0,overcast clouds,CA,2022-07-23 02:57:28
624,Vallenar,-28.5708,-70.7581,57.72,79,100,0.85,overcast clouds,CL,2022-07-23 02:57:29
625,Bijapur,16.8333,75.7,74.44,79,100,14.27,overcast clouds,IN,2022-07-23 02:57:29
626,Kankaanpaa,61.8,22.4167,63.36,98,100,6.67,overcast clouds,FI,2022-07-23 02:57:30
627,Altea,38.5989,-0.0514,80.78,75,6,1.01,clear sky,ES,2022-07-23 02:57:30
628,Umm Kaddadah,13.6017,26.6876,84.83,43,88,9.8,overcast clouds,SD,2022-07-23 02:57:30
629,Bafq,31.6128,55.4107,91.49,11,0,1.81,clear sky,IR,2022-07-23 02:57:31
630,Aranos,-24.1333,19.1167,52.83,57,3,12.53,clear sky,NA,2022-07-23 02:57:31
631,Lahaina,20.8783,-156.6825,87.8,83,8,9.55,clear sky,US,2022-07-23 02:52:38
632,Byron Bay,-28.65,153.6167,61.95,82,93,19.01,overcast clouds,AU,2022-07-23 02:57:32
633,Lichtenburg,-26.152,26.1597,53.71,62,94,9.04,overcast clouds,ZA,2022-07-23 02:57:32
634,Sola,-13.8833,167.55,80.55,77,11,9.98,few clouds,VU,2022-07-23 02:57:33
635,Gigmoto,13.7796,124.39,85.28,73,100,3.27,overcast clouds,PH,2022-07-23 02:57:33
636,Mount Gambier,-37.8333,140.7667,53.74,95,99,8.66,overcast clouds,AU,2022-07-23 02:57:33
637,Vanavara,60.34,102.2797,74.03,54,100,7.99,overcast clouds,RU,2022-07-23 02:57:34
638,Trincomalee,8.5711,81.2335,82.42,74,88,18.01,overcast clouds,LK,2022-07-23 02:57:34
639,Morgantown,39.6295,-79.9559,76.24,86,33,1.81,scattered clouds,US,2022-07-23 02:56:12
640,Bartlesville,36.7473,-95.9808,89.98,66,0,9.17,clear sky,US,2022-07-23 02:56:05
641,Vysokogornyy,50.1167,139.15,61.97,82,100,4.03,overcast clouds,RU,2022-07-23 02:57:35
642,Aksarka,66.5606,67.7975,48.38,84,100,3.47,overcast clouds,RU,2022-07-23 02:57:35
643,Coruripe,-10.1256,-36.1756,72.55,87,78,8.5,broken clouds,BR,2022-07-23 02:57:36
644,Nanortalik,60.1432,-45.2371,45.48,85,46,0.45,scattered clouds,GL,2022-07-23 02:57:36
645,Kilis,36.7161,37.115,75.43,52,0,5.88,clear sky,TR,2022-07-23 02:57:37
646,Beringovskiy,63.05,179.3167,45.36,87,100,5.7,overcast clouds,RU,2022-07-23 02:57:37
647,La Crosse,43.8014,-91.2396,79.36,87,9,6.13,clear sky,US,2022-07-23 02:54:57
648,Lieksa,63.3167,30.0167,61.5,90,98,4.68,overcast clouds,FI,2022-07-23 02:57:38
649,Shirdi,19.7667,74.4833,74.61,82,96,8.25,moderate rain,IN,2022-07-23 02:57:38
650,Atherton,53.5237,-2.4935,60.94,96,85,2.64,overcast clouds,GB,2022-07-23 02:57:39
651,Mazatlan,23.2167,-106.4167,79.02,90,100,3.0,overcast clouds,MX,2022-07-23 02:55:23
652,Ryotsu,38.0833,138.4333,76.64,83,71,12.17,broken clouds,JP,2022-07-23 02:58:39
653,Mayumba,-3.432,10.6554,67.33,90,35,3.22,scattered clouds,GA,2022-07-23 02:58:40
654,Amurzet,47.6967,131.0981,68.63,77,84,7.94,broken clouds,RU,2022-07-23 02:58:40
655,Sao Gotardo,-19.3111,-46.0489,52.63,56,0,0.72,clear sky,BR,2022-07-23 02:58:40
656,Tangwani,28.2787,68.9972,87.87,63,100,7.14,overcast clouds,PK,2022-07-23 02:58:41
657,Santiago Del Estero,-27.7951,-64.2615,67.39,67,66,5.93,broken clouds,AR,2022-07-23 02:57:09
658,Valera,9.3178,-70.6036,69.8,87,100,6.78,overcast clouds,VE,2022-07-23 02:58:41
659,Bad Frankenhausen,51.35,11.1,62.91,69,95,8.99,moderate rain,DE,2022-07-23 02:58:42
660,Butajira,8.1167,38.3667,56.23,89,85,3.02,overcast clouds,ET,2022-07-23 02:58:42
661,Agara,42.0376,43.8238,59.58,81,43,6.17,scattered clouds,GE,2022-07-23 02:58:43
662,Calahorra,42.3051,-1.9652,66.18,84,12,9.08,few clouds,ES,2022-07-23 02:58:43
663,Prainha,-1.8,-53.48,75.31,81,50,3.38,scattered clouds,BR,2022-07-23 02:58:44
664,Lososina,48.9975,140.3106,56.57,95,100,9.24,overcast clouds,RU,2022-07-23 02:58:44
665,Nalut,30.3333,10.85,75.87,31,0,10.16,clear sky,LY,2022-07-23 02:58:44
666,Sur,22.5667,59.5289,86.41,67,77,8.93,broken clouds,OM,2022-07-23 02:58:45
667,Soyo,-6.1349,12.3689,67.55,91,77,5.66,broken clouds,AO,2022-07-23 02:58:45
668,College,64.8569,-147.8028,62.01,65,100,4.0,overcast clouds,US,2022-07-23 02:58:46
669,Lorengau,-2.0226,147.2712,84.52,73,23,11.14,few clouds,PG,2022-07-23 02:58:46
670,La Asuncion,11.0333,-63.8628,80.33,89,3,12.66,clear sky,VE,2022-07-23 02:58:46
671,Basco,20.4487,121.9702,85.44,73,51,6.02,broken clouds,PH,2022-07-23 02:58:47
672,Skelleftea,64.7507,20.9528,54.0,92,100,6.91,overcast clouds,SE,2022-07-23 02:58:47
673,Mutuipe,-13.2286,-39.5047,63.5,99,63,2.89,broken clouds,BR,2022-07-23 02:58:48
674,Gull Lake,50.1001,-108.4847,65.68,51,61,10.16,broken clouds,CA,2022-07-23 02:58:48
675,Prince Rupert,54.3161,-130.3201,60.49,74,0,10.36,clear sky,CA,2022-07-23 02:56:59
676,Rognan,67.0953,15.3878,50.88,47,100,4.38,overcast clouds,NO,2022-07-23 02:58:49
677,Morehead,37.2711,-87.1764,80.85,92,0,0.0,clear sky,US,2022-07-23 02:58:49
678,Fort Portal,0.6617,30.2748,63.84,56,68,2.04,broken clouds,UG,2022-07-23 02:58:50
679,Xinzhi,36.4989,111.7047,79.75,50,0,3.71,clear sky,CN,2022-07-23 02:58:50
680,Antiguo Morelos,22.5495,-99.0812,84.13,80,11,5.12,few clouds,MX,2022-07-23 02:58:51
681,Shwebo,22.5667,95.7,84.02,68,88,12.44,overcast clouds,MM,2022-07-23 02:58:51
682,Sao Borja,-28.6606,-56.0044,63.95,94,41,7.83,scattered clouds,BR,2022-07-23 02:58:52
683,Nouakchott,18.0858,-15.9785,80.53,86,98,7.11,moderate rain,MR,2022-07-23 02:58:52
684,Yenagoa,4.9247,6.2642,74.61,93,100,4.25,overcast clouds,NG,2022-07-23 02:58:52
685,Canakkale,40.0833,26.8333,61.38,59,0,3.53,clear sky,TR,2022-07-23 02:58:53
686,Barrancas,10.9576,-72.7877,74.03,90,35,2.24,scattered clouds,CO,2022-07-23 02:58:53
687,Namibe,-15.1961,12.1522,61.07,87,0,3.47,clear sky,AO,2022-07-23 02:58:54
688,Iraquara,-12.2486,-41.6194,64.11,94,2,3.83,clear sky,BR,2022-07-23 02:58:54
689,Kapit,2.0167,112.9333,89.2,59,53,0.81,broken clouds,MY,2022-07-23 02:58:54
690,Dauriya,49.9333,116.8667,73.24,63,100,8.86,overcast clouds,RU,2022-07-23 02:58:55
691,Navlya,52.8281,34.4989,60.94,93,0,5.5,clear sky,RU,2022-07-23 02:58:55
692,Palana,59.1167,159.9667,56.7,57,69,9.04,broken clouds,RU,2022-07-23 02:58:56
693,Berlevag,70.8578,29.0864,53.6,76,40,10.36,scattered clouds,NO,2022-07-23 02:58:56
694,Bamboo,18.3922,-77.2643,73.18,87,88,8.93,overcast clouds,JM,2022-07-23 02:58:57
695,Yuma,32.7253,-114.6244,106.25,23,9,11.65,clear sky,US,2022-07-23 02:58:38
696,Kalmunai,7.4167,81.8167,82.53,74,70,4.43,broken clouds,LK,2022-07-23 02:59:57
697,Novoagansk,61.9449,76.6625,53.04,65,97,14.23,overcast clouds,RU,2022-07-23 02:59:58
698,Kaabong,3.4836,34.1492,62.85,63,99,9.01,overcast clouds,UG,2022-07-23 02:59:58
699,Omsukchan,62.5333,155.8,64.63,32,21,8.95,few clouds,RU,2022-07-23 02:59:59
700,Takoradi,4.8845,-1.7554,73.87,82,50,6.31,scattered clouds,GH,2022-07-23 02:59:59
701,Port Alberni,49.2413,-124.8028,69.89,71,100,5.99,overcast clouds,CA,2022-07-23 02:59:59
702,Aden,12.7794,45.0367,81.45,78,17,12.03,few clouds,YE,2022-07-23 03:00:00
703,Luba,3.4568,8.5547,73.29,90,100,11.5,moderate rain,GQ,2022-07-23 03:00:00
704,Normandin,48.8333,-72.5321,64.35,70,16,6.62,few clouds,CA,2022-07-23 03:00:01
705,Bugko,12.5356,124.7923,87.3,66,100,5.12,overcast clouds,PH,2022-07-23 03:00:01
706,Moose Factory,51.2585,-80.6094,59.86,96,91,9.13,overcast clouds,CA,2022-07-23 03:00:02
707,Dingle,10.9995,122.6711,86.68,71,92,4.41,overcast clouds,PH,2022-07-23 03:00:02
708,Kashary,49.04,41.0056,59.86,80,91,3.96,overcast clouds,RU,2022-07-23 03:00:03
709,Pangai,-19.8,-174.35,75.63,75,98,18.37,overcast clouds,TO,2022-07-23 03:00:04
710,Chicama,-7.8447,-79.1469,61.43,88,28,4.29,scattered clouds,PE,2022-07-23 03:00:05
711,Machhlishahr,25.6833,82.4167,88.2,66,100,16.51,overcast clouds,IN,2022-07-23 03:00:05
712,Constitucion,-35.3333,-72.4167,52.16,94,100,6.49,overcast clouds,CL,2022-07-23 03:00:06
713,Kadiri,14.1167,78.1667,76.17,75,100,12.62,overcast clouds,IN,2022-07-23 03:00:06
